A rose was helped by a dog .	help ( theme = rose , agent = dog )	in_distribution
The sailor dusted a boy .	dust ( agent = * sailor , theme = boy )	in_distribution
Emma rolled a teacher .	roll ( agent = Emma , theme = teacher )	in_distribution
Evelyn rolled the girl .	roll ( agent = Evelyn , theme = * girl )	in_distribution
A cake was forwarded to Levi by Charlotte .	forward ( theme = cake , recipient = Levi , agent = Charlotte )	in_distribution
The captain ate .	eat ( agent = * captain )	in_distribution
The girl needed to cook .	need ( agent = * girl , xcomp = cook ( agent = * girl ) )	in_distribution
A cake rolled .	roll ( theme = cake )	in_distribution
The cookie was passed to Emma .	pass ( theme = * cookie , recipient = Emma )	in_distribution
Emma ate the ring beside a bed .	eat ( agent = Emma , theme = * ring ( nmod . beside = bed ) )	in_distribution
A horse gave the cake beside a table to the mouse .	give ( agent = horse , theme = * cake ( nmod . beside = table ) , recipient = * mouse )	in_distribution
Amelia gave Emma a strawberry .	give ( agent = Amelia , recipient = Emma , theme = strawberry )	in_distribution
A cat disintegrated a girl .	disintegrate ( agent = cat , theme = girl )	in_distribution
Eleanor sold Evelyn the cake .	sell ( agent = Eleanor , recipient = Evelyn , theme = * cake )	in_distribution
The book was lended to Benjamin by a cat .	lend ( theme = * book , recipient = Benjamin , agent = cat )	in_distribution
The cake was frozen by the giraffe .	freeze ( theme = * cake , agent = * giraffe )	in_distribution
The donut was studied .	study ( theme = * donut )	in_distribution
Isabella forwarded a box on a tree to Emma .	forward ( agent = Isabella , theme = box ( nmod . on = tree ) , recipient = Emma )	in_distribution
A cake was stabbed by Scarlett .	stab ( theme = cake , agent = Scarlett )	in_distribution
A pencil was fed to Liam by the deer .	feed ( theme = pencil , recipient = Liam , agent = * deer )	in_distribution
The cake was eaten by Olivia .	eat ( theme = * cake , agent = Olivia )	in_distribution
The pen was offered to the girl by Emma .	offer ( theme = * pen , recipient = * girl , agent = Emma )	in_distribution
Oliver crumpled .	crumple ( theme = Oliver )	in_distribution
A butterfly cleaned .	clean ( agent = butterfly )	in_distribution
The melon was lended to a girl .	lend ( theme = * melon , recipient = girl )	in_distribution
A bottle was rolled by Olivia .	roll ( theme = bottle , agent = Olivia )	in_distribution
The priest ate .	eat ( agent = * priest )	in_distribution
The cat knew the boy .	know ( agent = * cat , theme = * boy )	in_distribution
Olivia was slipped a pencil .	slip ( recipient = Olivia , theme = pencil )	in_distribution
Oliver awarded Isabella the donut .	award ( agent = Oliver , recipient = Isabella , theme = * donut )	in_distribution
The cake was liked by a lawyer .	like ( theme = * cake , agent = lawyer )	in_distribution
A girl was awarded a cake in a soup .	award ( recipient = girl , theme = cake ( nmod . in = soup ) )	in_distribution
The girl drew a bat .	draw ( agent = * girl , theme = bat )	in_distribution
A squirrel valued a cookie on a seat .	value ( agent = squirrel , theme = cookie ( nmod . on = seat ) )	in_distribution
