A rose was helped by a dog .	rose ( x 1 ) AND help . theme ( x 3 , x 1 ) AND help . agent ( x 3 , x 6 ) AND dog ( x 6 )	in_distribution
The sailor dusted a boy .	* sailor ( x 1 ) ; dust . agent ( x 2 , x 1 ) AND dust . theme ( x 2 , x 4 ) AND boy ( x 4 )	in_distribution
Emma rolled a teacher .	roll . agent ( x 1 , Emma ) AND roll . theme ( x 1 , x 3 ) AND teacher ( x 3 )	in_distribution
Evelyn rolled the girl .	* girl ( x 3 ) ; roll . agent ( x 1 , Evelyn ) AND roll . theme ( x 1 , x 3 )	in_distribution
A cake was forwarded to Levi by Charlotte .	cake ( x 1 ) AND forward . theme ( x 3 , x 1 ) AND forward . recipient ( x 3 , Levi ) AND forward . agent ( x 3 , Charlotte )	in_distribution
The captain ate .	* captain ( x 1 ) ; eat . agent ( x 2 , x 1 )	in_distribution
The girl needed to cook .	* girl ( x 1 ) ; need . agent ( x 2 , x 1 ) AND need . xcomp ( x 2 , x 4 ) AND cook . agent ( x 4 , x 1 )	in_distribution
A cake rolled .	cake ( x 1 ) AND roll . theme ( x 2 , x 1 )	in_distribution
The cookie was passed to Emma .	* cookie ( x 1 ) ; pass . theme ( x 3 , x 1 ) AND pass . recipient ( x 3 , Emma )	in_distribution
Emma ate the ring beside a bed .	* ring ( x 3 ) ; eat . agent ( x 1 , Emma ) AND eat . theme ( x 1 , x 3 ) AND ring . nmod . beside ( x 3 , x 6 ) AND bed ( x 6 )	in_distribution
A horse gave the cake beside a table to the mouse .	* cake ( x 4 ) ; * mouse ( x 10 ) ; horse ( x 1 ) AND give . agent ( x 2 , x 1 ) AND give . theme ( x 2 , x 4 ) AND give . recipient ( x 2 , x 10 ) AND cake . nmod . beside ( x 4 , x 7 ) AND table ( x 7 )	in_distribution
Amelia gave Emma a strawberry .	give . agent ( x 1 , Amelia ) AND give . recipient ( x 1 , Emma ) AND give . theme ( x 1 , x 4 ) AND strawberry ( x 4 )	in_distribution
A cat disintegrated a girl .	cat ( x 1 ) AND disintegrate . agent ( x 2 , x 1 ) AND disintegrate . theme ( x 2 , x 4 ) AND girl ( x 4 )	in_distribution
Eleanor sold Evelyn the cake .	* cake ( x 4 ) ; sell . agent ( x 1 , Eleanor ) AND sell . recipient ( x 1 , Evelyn ) AND sell . theme ( x 1 , x 4 )	in_distribution
The book was lended to Benjamin by a cat .	* book ( x 1 ) ; lend . theme ( x 3 , x 1 ) AND lend . recipient ( x 3 , Benjamin ) AND lend . agent ( x 3 , x 8 ) AND cat ( x 8 )	in_distribution
The cake was frozen by the giraffe .	* cake ( x 1 ) ; * giraffe ( x 6 ) ; freeze . theme ( x 3 , x 1 ) AND freeze . agent ( x 3 , x 6 )	in_distribution
The donut was studied .	* donut ( x 1 ) ; study . theme ( x 3 , x 1 )	in_distribution
Isabella forwarded a box on a tree to Emma .	forward . agent ( x 1 , Isabella ) AND forward . theme ( x 1 , x 3 ) AND forward . recipient ( x 1 , Emma ) AND box ( x 3 ) AND box . nmod . on ( x 3 , x 6 ) AND tree ( x 6 )	in_distribution
A cake was stabbed by Scarlett .	cake ( x 1 ) AND stab . theme ( x 3 , x 1 ) AND stab . agent ( x 3 , Scarlett )	in_distribution
A pencil was fed to Liam by the deer .	* deer ( x 8 ) ; pencil ( x 1 ) AND feed . theme ( x 3 , x 1 ) AND feed . recipient ( x 3 , Liam ) AND feed . agent ( x 3 , x 8 )	in_distribution
The cake was eaten by Olivia .	* cake ( x 1 ) ; eat . theme ( x 3 , x 1 ) AND eat . agent ( x 3 , Olivia )	in_distribution
The pen was offered to the girl by Emma .	* pen ( x 1 ) ; * girl ( x 6 ) ; offer . theme ( x 3 , x 1 ) AND offer . recipient ( x 3 , x 6 ) AND offer . agent ( x 3 , Emma )	in_distribution
Oliver crumpled .	crumple . theme ( x 1 , Oliver )	in_distribution
A butterfly cleaned .	butterfly ( x 1 ) AND clean . agent ( x 2 , x 1 )	in_distribution
The melon was lended to a girl .	* melon ( x 1 ) ; lend . theme ( x 3 , x 1 ) AND lend . recipient ( x 3 , x 6 ) AND girl ( x 6 )	in_distribution
A bottle was rolled by Olivia .	bottle ( x 1 ) AND roll . theme ( x 3 , x 1 ) AND roll . agent ( x 3 , Olivia )	in_distribution
The priest ate .	* priest ( x 1 ) ; eat . agent ( x 2 , x 1 )	in_distribution
The cat knew the boy .	* cat ( x 1 ) ; * boy ( x 4 ) ; know . agent ( x 2 , x 1 ) AND know . theme ( x 2 , x 4 )	in_distribution
Olivia was slipped a pencil .	slip . recipient ( x 2 , Olivia ) AND slip . theme ( x 2 , x 4 ) AND pencil ( x 4 )	in_distribution
Oliver awarded Isabella the donut .	* donut ( x 4 ) ; award . agent ( x 1 , Oliver ) AND award . recipient ( x 1 , Isabella ) AND award . theme ( x 1 , x 4 )	in_distribution
The cake was liked by a lawyer .	* cake ( x 1 ) ; like . theme ( x 3 , x 1 ) AND like . agent ( x 3 , x 6 ) AND lawyer ( x 6 )	in_distribution
A girl was awarded a cake in a soup .	girl ( x 1 ) AND award . recipient ( x 3 , x 1 ) AND award . theme ( x 3 , x 5 ) AND cake ( x 5 ) AND cake . nmod . in ( x 5 , x 8 ) AND soup ( x 8 )	in_distribution
The girl drew a bat .	* girl ( x 1 ) ; draw . agent ( x 2 , x 1 ) AND draw . theme ( x 2 , x 4 ) AND bat ( x 4 )	in_distribution
A squirrel valued a cookie on a seat .	squirrel ( x 1 ) AND value . agent ( x 2 , x 1 ) AND value . theme ( x 2 , x 4 ) AND cookie ( x 4 ) AND cookie . nmod . on ( x 4 , x 7 ) AND seat ( x 7 )	in_distribution
The bat was drawn by Emma .	* bat ( x 1 ) ; draw . theme ( x 3 , x 1 ) AND draw . agent ( x 3 , Emma )	in_distribution
A drink was eaten by a child .	drink ( x 1 ) AND eat . theme ( x 3 , x 1 ) AND eat . agent ( x 3 , x 6 ) AND child ( x 6 )	in_distribution
Amelia dusted the girl beside a stage .	* girl ( x 3 ) ; dust . agent ( x 1 , Amelia ) AND dust . theme ( x 1 , x 3 ) AND girl . nmod . beside ( x 3 , x 6 ) AND stage ( x 6 )	in_distribution
Mia respected a cake .	respect . agent ( x 1 , Mia ) AND respect . theme ( x 1 , x 3 ) AND cake ( x 3 )	in_distribution
The cookie was sold to Charlotte .	* cookie ( x 1 ) ; sell . theme ( x 3 , x 1 ) AND sell . recipient ( x 3 , Charlotte )	in_distribution
A penny rolled .	penny ( x 1 ) AND roll . theme ( x 2 , x 1 )	in_distribution
Charlotte was passed a cake .	pass . recipient ( x 2 , Charlotte ) AND pass . theme ( x 2 , x 4 ) AND cake ( x 4 )	in_distribution
A girl offered a rose to Isabella .	girl ( x 1 ) AND offer . agent ( x 2 , x 1 ) AND offer . theme ( x 2 , x 4 ) AND offer . recipient ( x 2 , Isabella ) AND rose ( x 4 )	in_distribution
The crayon was nursed .	* crayon ( x 1 ) ; nurse . theme ( x 3 , x 1 )	in_distribution
A cookie was lended to a frog by a girl .	cookie ( x 1 ) AND lend . theme ( x 3 , x 1 ) AND lend . recipient ( x 3 , x 6 ) AND lend . agent ( x 3 , x 9 ) AND frog ( x 6 ) AND girl ( x 9 )	in_distribution
Liam meant that Sophia rolled a teacher on a seat .	mean . agent ( x 1 , Liam ) AND mean . ccomp ( x 1 , x 4 ) AND roll . agent ( x 4 , Sophia ) AND roll . theme ( x 4 , x 6 ) AND teacher ( x 6 ) AND teacher . nmod . on ( x 6 , x 9 ) AND seat ( x 9 )	in_distribution
The dog sold the girl a cake .	* dog ( x 1 ) ; * girl ( x 4 ) ; sell . agent ( x 2 , x 1 ) AND sell . recipient ( x 2 , x 4 ) AND sell . theme ( x 2 , x 6 ) AND cake ( x 6 )	in_distribution
