Paula painted a cake in a closet .	paint . agent 1 Paula AND paint . theme 1 3 AND cake 3 AND cake . nmod . in 3 6 AND closet 6	prim_to_subj_proper
Zoe thought that a hippo cleaned .	think . agent 1 Zoe AND think . ccomp 1 5 AND hippo 4 AND clean . agent 5 4	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The princess teleported a cookie to the goose .	* princess 1 ; * goose 7 ; teleport . agent 2 1 AND teleport . theme 2 4 AND teleport . recipient 2 7 AND cookie 4	do_dative_to_pp_dative
A cockroach gave a pretzel to Olivia .	cockroach 1 AND give . agent 2 1 AND give . theme 2 4 AND give . recipient 2 Olivia AND pretzel 4	obj_to_subj_common
The girl hoped that the hippo painted .	* girl 1 ; * hippo 5 ; hope . agent 2 1 AND hope . ccomp 2 6 AND paint . agent 6 5	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Emma declared that a cobra grew .	declare . agent 1 Emma AND declare . ccomp 1 5 AND cobra 4 AND grow . theme 5 4	only_seen_as_transitive_subj_as_unacc_subj
William tolerated that Charlie fed the cake on the stage to the boy .	* cake 6 ; * stage 9 ; * boy 12 ; tolerate . agent 1 William AND tolerate . ccomp 1 4 AND feed . agent 4 Charlie AND feed . theme 4 6 AND feed . recipient 4 12 AND cake . nmod . on 6 9	obj_to_subj_proper
Paula promised a chair beside the computer to Emma .	* computer 6 ; promise . agent 1 Paula AND promise . theme 1 3 AND promise . recipient 1 Emma AND chair 3 AND chair . nmod . beside 3 6	prim_to_subj_proper
The queen froze the strawberry in the cabinet beside the shoe on the chair in the box on a road on a rock on a bench in a cage beside the bed on a vessel on the table beside the book .	* queen 1 ; * strawberry 4 ; * cabinet 7 ; * shoe 10 ; * chair 13 ; * box 16 ; * bed 31 ; * table 37 ; * book 40 ; freeze . agent 2 1 AND freeze . theme 2 4 AND strawberry . nmod . in 4 7 AND cabinet . nmod . beside 7 10 AND shoe . nmod . on 10 13 AND chair . nmod . in 13 16 AND box . nmod . on 16 19 AND road 19 AND road . nmod . on 19 22 AND rock 22 AND rock . nmod . on 22 25 AND bench 25 AND bench . nmod . in 25 28 AND cage 28 AND cage . nmod . beside 28 31 AND bed . nmod . on 31 34 AND vessel 34 AND vessel . nmod . on 34 37 AND table . nmod . beside 37 40	pp_recursion
Charlie loaned the cake in a house to the girl .	* cake 3 ; * girl 9 ; loan . agent 1 Charlie AND loan . theme 1 3 AND loan . recipient 1 9 AND cake . nmod . in 3 6 AND house 6	obj_to_subj_proper
A girl valued that Samuel admired that a monkey liked that Luna liked that Oliver respected that Savannah hoped that a penguin noticed that Emma noticed that the lawyer noticed that a cake grew .	* lawyer 28 ; girl 1 AND value . agent 2 1 AND value . ccomp 2 5 AND admire . agent 5 Samuel AND admire . ccomp 5 9 AND monkey 8 AND like . agent 9 8 AND like . ccomp 9 12 AND like . agent 12 Luna AND like . ccomp 12 15 AND respect . agent 15 Oliver AND respect . ccomp 15 18 AND hope . agent 18 Savannah AND hope . ccomp 18 22 AND penguin 21 AND notice . agent 22 21 AND notice . ccomp 22 25 AND notice . agent 25 Emma AND notice . ccomp 25 29 AND notice . agent 29 28 AND notice . ccomp 29 33 AND cake 32 AND grow . theme 33 32	cp_recursion
James rolled Paula .	roll . agent 1 James AND roll . theme 1 Paula	prim_to_obj_proper
Jaxon squeezed the cookie in the bucket .	* cookie 3 ; * bucket 6 ; squeeze . agent 1 Jaxon AND squeeze . theme 1 3 AND cookie . nmod . in 3 6	passive_to_active
A shark gave the plate in a bottle to the girl .	* plate 4 ; * girl 10 ; shark 1 AND give . agent 2 1 AND give . theme 2 4 AND give . recipient 2 10 AND plate . nmod . in 4 7 AND bottle 7	prim_to_subj_common
The cockroach loaned Liam the donut .	* cockroach 1 ; * donut 5 ; loan . agent 2 1 AND loan . recipient 2 Liam AND loan . theme 2 5	obj_to_subj_common
The girl shipped the cat the brush beside a machine .	* girl 1 ; * cat 4 ; * brush 6 ; ship . agent 2 1 AND ship . recipient 2 4 AND ship . theme 2 6 AND brush . nmod . beside 6 9 AND machine 9	pp_dative_to_do_dative
The baby on a tray in the house screamed .	* baby 1 ; * house 7 ; baby . nmod . on 1 4 AND tray 4 AND tray . nmod . in 4 7 AND scream . agent 8 1	obj_pp_to_subj_pp
Noah shipped Olivia a chair on a bed .	ship . agent 1 Noah AND ship . recipient 1 Olivia AND ship . theme 1 4 AND chair 4 AND chair . nmod . on 4 7 AND bed 7	pp_dative_to_do_dative
The governor teleported a cake in a cabinet to Logan .	* governor 1 ; teleport . agent 2 1 AND teleport . theme 2 4 AND teleport . recipient 2 Logan AND cake 4 AND cake . nmod . in 4 7 AND cabinet 7	do_dative_to_pp_dative
A poet baked the cake .	* cake 4 ; poet 1 AND bake . agent 2 1 AND bake . theme 2 4	obj_omitted_transitive_to_transitive
The spokesman in the house served Emma the rose .	* spokesman 1 ; * house 4 ; * rose 8 ; spokesman . nmod . in 1 4 AND serve . agent 5 1 AND serve . recipient 5 Emma AND serve . theme 5 8	obj_pp_to_subj_pp
A donkey in the room sold Ella a donut .	* room 4 ; donkey 1 AND donkey . nmod . in 1 4 AND sell . agent 5 1 AND sell . recipient 5 Ella AND sell . theme 5 8 AND donut 8	obj_pp_to_subj_pp
Emma supported that the hippo smirked .	* hippo 4 ; support . agent 1 Emma AND support . ccomp 1 5 AND smirk . agent 5 4	only_seen_as_unacc_subj_as_unerg_subj
The boy needed to crawl .	* boy 1 ; need . agent 2 1 AND need . xcomp 2 4 AND crawl . agent 4 1	prim_to_inf_arg
Charlie gave a spoon to Liam .	give . agent 1 Charlie AND give . theme 1 3 AND give . recipient 1 Liam AND spoon 3	obj_to_subj_proper
Emma wired Paula to Sophia .	wire . agent 1 Emma AND wire . theme 1 Paula AND wire . recipient 1 Sophia	prim_to_obj_proper
The crocodile shipped the boy a raisin .	* crocodile 1 ; * boy 4 ; ship . agent 2 1 AND ship . recipient 2 4 AND ship . theme 2 6 AND raisin 6	pp_dative_to_do_dative
The teacher teleported the cake on the dog to a bear .	* teacher 1 ; * cake 4 ; * dog 7 ; teleport . agent 2 1 AND teleport . theme 2 4 AND teleport . recipient 2 10 AND cake . nmod . on 4 7 AND bear 10	do_dative_to_pp_dative
A prisoner attempted to crawl .	prisoner 1 AND attempt . agent 2 1 AND attempt . xcomp 2 4 AND crawl . agent 4 1	prim_to_inf_arg
The frog yearned to crawl .	* frog 1 ; yearn . agent 2 1 AND yearn . xcomp 2 4 AND crawl . agent 4 1	prim_to_inf_arg
The dog liked that the hippo danced .	* dog 1 ; * hippo 5 ; like . agent 2 1 AND like . ccomp 2 6 AND dance . agent 6 5	only_seen_as_unacc_subj_as_unerg_subj
Grace shipped Emma the cake on the table .	* cake 4 ; * table 7 ; ship . agent 1 Grace AND ship . recipient 1 Emma AND ship . theme 1 4 AND cake . nmod . on 4 7	pp_dative_to_do_dative
The bee hoped that the girl said that Olivia said that Liam liked that Lincoln liked that James liked that the boy liked that the writer appreciated that a giraffe declared that Emma meant that a professor liked that a bean slid .	* bee 1 ; * girl 5 ; * boy 21 ; * writer 25 ; hope . agent 2 1 AND hope . ccomp 2 6 AND say . agent 6 5 AND say . ccomp 6 9 AND say . agent 9 Olivia AND say . ccomp 9 12 AND like . agent 12 Liam AND like . ccomp 12 15 AND like . agent 15 Lincoln AND like . ccomp 15 18 AND like . agent 18 James AND like . ccomp 18 22 AND like . agent 22 21 AND like . ccomp 22 26 AND appreciate . agent 26 25 AND appreciate . ccomp 26 30 AND giraffe 29 AND declare . agent 30 29 AND declare . ccomp 30 33 AND mean . agent 33 Emma AND mean . ccomp 33 37 AND professor 36 AND like . agent 37 36 AND like . ccomp 37 41 AND bean 40 AND slide . theme 41 40	cp_recursion
Emma liked that Caleb shipped Liam a box .	like . agent 1 Emma AND like . ccomp 1 4 AND ship . agent 4 Caleb AND ship . recipient 4 Liam AND ship . theme 4 7 AND box 7	pp_dative_to_do_dative
The cat shipped Emma the donut .	* cat 1 ; * donut 5 ; ship . agent 2 1 AND ship . recipient 2 Emma AND ship . theme 2 5	pp_dative_to_do_dative
Aria baked a girl in the box .	* box 6 ; bake . agent 1 Aria AND bake . theme 1 3 AND girl 3 AND girl . nmod . in 3 6	obj_omitted_transitive_to_transitive
The customer admired the shark .	* customer 1 ; * shark 4 ; admire . agent 2 1 AND admire . theme 2 4	prim_to_obj_common
Noah liked that a cookie was blessed .	like . agent 1 Noah AND like . ccomp 1 6 AND cookie 4 AND bless . theme 6 4	active_to_passive
Aiden liked that Liam liked that Avery appreciated that the dog expected that a cat liked that Emma appreciated that a donut was loved .	* dog 10 ; like . agent 1 Aiden AND like . ccomp 1 4 AND like . agent 4 Liam AND like . ccomp 4 7 AND appreciate . agent 7 Avery AND appreciate . ccomp 7 11 AND expect . agent 11 10 AND expect . ccomp 11 15 AND cat 14 AND like . agent 15 14 AND like . ccomp 15 18 AND appreciate . agent 18 Emma AND appreciate . ccomp 18 23 AND donut 21 AND love . theme 23 21	cp_recursion
The shark loved to sneeze .	* shark 1 ; love . agent 2 1 AND love . xcomp 2 4 AND sneeze . agent 4 1	prim_to_subj_common
Emma declared that a cobra burned .	declare . agent 1 Emma AND declare . ccomp 1 5 AND cobra 4 AND burn . theme 5 4	only_seen_as_transitive_subj_as_unacc_subj
Jackson proved that Liam noticed that Emma liked that James liked that a teacher liked that the princess wished that the dog supported that Anthony hoped that a girl said that a giraffe liked that a pen was collapsed .	* princess 17 ; * dog 21 ; prove . agent 1 Jackson AND prove . ccomp 1 4 AND notice . agent 4 Liam AND notice . ccomp 4 7 AND like . agent 7 Emma AND like . ccomp 7 10 AND like . agent 10 James AND like . ccomp 10 14 AND teacher 13 AND like . agent 14 13 AND like . ccomp 14 18 AND wish . agent 18 17 AND wish . ccomp 18 22 AND support . agent 22 21 AND support . ccomp 22 25 AND hope . agent 25 Anthony AND hope . ccomp 25 29 AND girl 28 AND say . agent 29 28 AND say . ccomp 29 33 AND giraffe 32 AND like . agent 33 32 AND like . ccomp 33 38 AND pen 36 AND collapse . theme 38 36	cp_recursion
A cat in the house was offered the cake by the boy beside a table .	* house 4 ; * cake 8 ; * boy 11 ; cat 1 AND cat . nmod . in 1 4 AND offer . recipient 6 1 AND offer . theme 6 8 AND offer . agent 6 11 AND boy . nmod . beside 11 14 AND table 14	obj_pp_to_subj_pp
The cat shattered the cake .	* cat 1 ; * cake 4 ; shatter . agent 2 1 AND shatter . theme 2 4	unacc_to_transitive
A politician ate the cake in a cup in the garden beside a bed in a house in a trailer in the car on the tree in the pod in a bag on a glacier in a condo .	* cake 4 ; * garden 10 ; * car 22 ; * tree 25 ; * pod 28 ; politician 1 AND eat . agent 2 1 AND eat . theme 2 4 AND cake . nmod . in 4 7 AND cup 7 AND cup . nmod . in 7 10 AND garden . nmod . beside 10 13 AND bed 13 AND bed . nmod . in 13 16 AND house 16 AND house . nmod . in 16 19 AND trailer 19 AND trailer . nmod . in 19 22 AND car . nmod . on 22 25 AND tree . nmod . in 25 28 AND pod . nmod . in 28 31 AND bag 31 AND bag . nmod . on 31 34 AND glacier 34 AND glacier . nmod . in 34 37 AND condo 37	pp_recursion
A shark burned Sophia .	shark 1 AND burn . agent 2 1 AND burn . theme 2 Sophia	prim_to_subj_common
The girl shipped a journalist the rose beside a road .	* girl 1 ; * rose 6 ; ship . agent 2 1 AND ship . recipient 2 4 AND ship . theme 2 6 AND journalist 4 AND rose . nmod . beside 6 9 AND road 9	pp_dative_to_do_dative
The girl juggled the shark .	* girl 1 ; * shark 4 ; juggle . agent 2 1 AND juggle . theme 2 4	prim_to_obj_common
Grayson hoped that a cobra changed .	hope . agent 1 Grayson AND hope . ccomp 1 5 AND cobra 4 AND change . theme 5 4	only_seen_as_transitive_subj_as_unacc_subj
The mouse sold the bird Lina .	* mouse 1 ; * bird 4 ; sell . agent 2 1 AND sell . recipient 2 4 AND sell . theme 2 Lina	subj_to_obj_proper
Olivia wished that a hippo dusted .	wish . agent 1 Olivia AND wish . ccomp 1 5 AND hippo 4 AND dust . agent 5 4	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A cockroach cleaned the lollipop beside the stage .	* lollipop 4 ; * stage 7 ; cockroach 1 AND clean . agent 2 1 AND clean . theme 2 4 AND lollipop . nmod . beside 4 7	obj_to_subj_common
A giraffe liked a shark .	giraffe 1 AND like . agent 2 1 AND like . theme 2 4 AND shark 4	prim_to_obj_common
Emma squeezed a bottle beside a chair .	squeeze . agent 1 Emma AND squeeze . theme 1 3 AND bottle 3 AND bottle . nmod . beside 3 6 AND chair 6	passive_to_active
Paula painted a donut .	paint . agent 1 Paula AND paint . theme 1 3 AND donut 3	prim_to_subj_proper
Olivia baked Noah .	bake . agent 1 Olivia AND bake . theme 1 Noah	obj_omitted_transitive_to_transitive
The shark lended a cake in a bag to a girl .	* shark 1 ; lend . agent 2 1 AND lend . theme 2 4 AND lend . recipient 2 10 AND cake 4 AND cake . nmod . in 4 7 AND bag 7 AND girl 10	prim_to_subj_common
The butterfly squeezed Liam .	* butterfly 1 ; squeeze . agent 2 1 AND squeeze . theme 2 Liam	passive_to_active
The donut on the mound was slid by a child on the computer .	* donut 1 ; * mound 4 ; * computer 12 ; donut . nmod . on 1 4 AND slide . theme 6 1 AND slide . agent 6 9 AND child 9 AND child . nmod . on 9 12	obj_pp_to_subj_pp
A sailor changed Lina .	sailor 1 AND change . agent 2 1 AND change . theme 2 Lina	subj_to_obj_proper
Emma admired that a hippo painted .	admire . agent 1 Emma AND admire . ccomp 1 5 AND hippo 4 AND paint . agent 5 4	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A monkey liked that a cobra rolled .	monkey 1 AND like . agent 2 1 AND like . ccomp 2 6 AND cobra 5 AND roll . theme 6 5	only_seen_as_transitive_subj_as_unacc_subj
Paula gave the boy the bat .	* boy 3 ; * bat 5 ; give . agent 1 Paula AND give . recipient 1 3 AND give . theme 1 5	prim_to_subj_proper
Emma drew Lina .	draw . agent 1 Emma AND draw . theme 1 Lina	subj_to_obj_proper
The zebra sold Ethan a cake in a cupboard in a castle on the road in the hole beside the trainee on the table in a house in a room in the box beside a sailor in a microwave .	* zebra 1 ; * road 14 ; * hole 17 ; * trainee 20 ; * table 23 ; * box 32 ; sell . agent 2 1 AND sell . recipient 2 Ethan AND sell . theme 2 5 AND cake 5 AND cake . nmod . in 5 8 AND cupboard 8 AND cupboard . nmod . in 8 11 AND castle 11 AND castle . nmod . on 11 14 AND road . nmod . in 14 17 AND hole . nmod . beside 17 20 AND trainee . nmod . on 20 23 AND table . nmod . in 23 26 AND house 26 AND house . nmod . in 26 29 AND room 29 AND room . nmod . in 29 32 AND box . nmod . beside 32 35 AND sailor 35 AND sailor . nmod . in 35 38 AND microwave 38	pp_recursion
A teacher baked the chicken .	* chicken 4 ; teacher 1 AND bake . agent 2 1 AND bake . theme 2 4	obj_omitted_transitive_to_transitive
Emma shipped the baby a cake on the bed .	* baby 3 ; * bed 8 ; ship . agent 1 Emma AND ship . recipient 1 3 AND ship . theme 1 5 AND cake 5 AND cake . nmod . on 5 8	pp_dative_to_do_dative
Emma teleported the cake to Olivia .	* cake 3 ; teleport . agent 1 Emma AND teleport . theme 1 3 AND teleport . recipient 1 Olivia	do_dative_to_pp_dative
Paula hunted the mouse in a house .	* mouse 3 ; hunt . agent 1 Paula AND hunt . theme 1 3 AND mouse . nmod . in 3 6 AND house 6	prim_to_subj_proper
Charlie slid the cake in the glass .	* cake 3 ; * glass 6 ; slide . agent 1 Charlie AND slide . theme 1 3 AND cake . nmod . in 3 6	obj_to_subj_proper
Mason liked that Emma baked the cake beside a book .	* cake 6 ; like . agent 1 Mason AND like . ccomp 1 4 AND bake . agent 4 Emma AND bake . theme 4 6 AND cake . nmod . beside 6 9 AND book 9	obj_omitted_transitive_to_transitive
Liam liked that a tourist teleported a game to Ryan .	like . agent 1 Liam AND like . ccomp 1 5 AND tourist 4 AND teleport . agent 5 4 AND teleport . theme 5 7 AND teleport . recipient 5 Ryan AND game 7	do_dative_to_pp_dative
The girl shattered a drink in a coffin .	* girl 1 ; shatter . agent 2 1 AND shatter . theme 2 4 AND drink 4 AND drink . nmod . in 4 7 AND coffin 7	unacc_to_transitive
A ball was blessed .	ball 1 AND bless . theme 3 1	active_to_passive
A boy baked a girl .	boy 1 AND bake . agent 2 1 AND bake . theme 2 4 AND girl 4	obj_omitted_transitive_to_transitive
The dog in a bakery in the bag sneezed .	* dog 1 ; * bag 7 ; dog . nmod . in 1 4 AND bakery 4 AND bakery . nmod . in 4 7 AND sneeze . agent 8 1	obj_pp_to_subj_pp
A girl on the stool on the table drew a frog .	* stool 4 ; * table 7 ; girl 1 AND girl . nmod . on 1 4 AND stool . nmod . on 4 7 AND draw . agent 8 1 AND draw . theme 8 10 AND frog 10	obj_pp_to_subj_pp
The teacher thought that a cobra rolled .	* teacher 1 ; think . agent 2 1 AND think . ccomp 2 6 AND cobra 5 AND roll . theme 6 5	only_seen_as_transitive_subj_as_unacc_subj
A hero painted the hedgehog beside a house .	* hedgehog 4 ; hero 1 AND paint . agent 2 1 AND paint . theme 2 4 AND hedgehog . nmod . beside 4 7 AND house 7	subj_to_obj_common
A cat shipped a captain the chalk on the podium .	* chalk 6 ; * podium 9 ; cat 1 AND ship . agent 2 1 AND ship . recipient 2 4 AND ship . theme 2 6 AND captain 4 AND chalk . nmod . on 6 9	pp_dative_to_do_dative
A donut on a table grew .	donut 1 AND donut . nmod . on 1 4 AND table 4 AND grow . theme 5 1	obj_pp_to_subj_pp
Camila wished that Emma noticed that a butterfly admired that the professor believed that Mia liked that Liam appreciated that the giraffe liked that William proved that Zoe noticed that the zebra thought that Leo liked that Ava confessed that the plate burned .	* professor 11 ; * giraffe 21 ; * zebra 31 ; * plate 41 ; wish . agent 1 Camila AND wish . ccomp 1 4 AND notice . agent 4 Emma AND notice . ccomp 4 8 AND butterfly 7 AND admire . agent 8 7 AND admire . ccomp 8 12 AND believe . agent 12 11 AND believe . ccomp 12 15 AND like . agent 15 Mia AND like . ccomp 15 18 AND appreciate . agent 18 Liam AND appreciate . ccomp 18 22 AND like . agent 22 21 AND like . ccomp 22 25 AND prove . agent 25 William AND prove . ccomp 25 28 AND notice . agent 28 Zoe AND notice . ccomp 28 32 AND think . agent 32 31 AND think . ccomp 32 35 AND like . agent 35 Leo AND like . ccomp 35 38 AND confess . agent 38 Ava AND confess . ccomp 38 42 AND burn . theme 42 41	cp_recursion
Hannah tossed a shark .	toss . agent 1 Hannah AND toss . theme 1 3 AND shark 3	prim_to_obj_common
A shark investigated .	shark 1 AND investigate . agent 2 1	prim_to_subj_common
The cockroach ate Emma .	* cockroach 1 ; eat . agent 2 1 AND eat . theme 2 Emma	obj_to_subj_common
Liam burned a hedgehog .	burn . agent 1 Liam AND burn . theme 1 3 AND hedgehog 3	subj_to_obj_common
The manager said that a cockroach froze Emma .	* manager 1 ; say . agent 2 1 AND say . ccomp 2 6 AND cockroach 5 AND freeze . agent 6 5 AND freeze . theme 6 Emma	obj_to_subj_common
The cockroach rented the cat a cookie in a room .	* cockroach 1 ; * cat 4 ; rent . agent 2 1 AND rent . recipient 2 4 AND rent . theme 2 6 AND cookie 6 AND cookie . nmod . in 6 9 AND room 9	obj_to_subj_common
Paula juggled a cake .	juggle . agent 1 Paula AND juggle . theme 1 3 AND cake 3	prim_to_subj_proper
James valued that a cow liked that Liam said that Amelia said that a cat valued that a giraffe thought that Andrew thought that Emma liked that a bee expected that the girl hoped that the child confessed that a cake was found .	* girl 32 ; * child 36 ; value . agent 1 James AND value . ccomp 1 5 AND cow 4 AND like . agent 5 4 AND like . ccomp 5 8 AND say . agent 8 Liam AND say . ccomp 8 11 AND say . agent 11 Amelia AND say . ccomp 11 15 AND cat 14 AND value . agent 15 14 AND value . ccomp 15 19 AND giraffe 18 AND think . agent 19 18 AND think . ccomp 19 22 AND think . agent 22 Andrew AND think . ccomp 22 25 AND like . agent 25 Emma AND like . ccomp 25 29 AND bee 28 AND expect . agent 29 28 AND expect . ccomp 29 33 AND hope . agent 33 32 AND hope . ccomp 33 37 AND confess . agent 37 36 AND confess . ccomp 37 42 AND cake 40 AND find . theme 42 40	cp_recursion
A cat admired that a hippo talked .	cat 1 AND admire . agent 2 1 AND admire . ccomp 2 6 AND hippo 5 AND talk . agent 6 5	only_seen_as_unacc_subj_as_unerg_subj
The cockroach attempted to paint .	* cockroach 1 ; attempt . agent 2 1 AND attempt . xcomp 2 4 AND paint . agent 4 1	obj_to_subj_common
